club_name,team_rating,pace,shooting,passing,dribbling,defending,physical
Sion,64.54377880184332,67.4147465437788,53.78801843317972,56.723502304147466,61.73732718894009,49.14746543778802,65.6221198156682
Sirius,61.214723926380366,66.61963190184049,47.11656441717791,54.42944785276074,59.04907975460123,47.66257668711656,62.306748466257666
Sivasspor,67.56872037914692,67.03317535545024,54.93838862559242,59.52132701421801,64.37914691943128,52.43127962085308,66.07582938388626
Slavia Prague W,68.04347826086956,65.26086956521739,50.30434782608695,59.04347826086956,62.34782608695652,54.91304347826087,64.26086956521739
Slavia Praha,71.95070422535211,75.00704225352112,59.859154929577464,63.76056338028169,69.08450704225352,56.82394366197183,72.0
Sligo Rovers,56.20814479638009,62.02714932126697,44.51131221719457,48.62443438914027,52.70135746606335,44.30769230769231,58.21266968325792
Sochaux,63.265765765765764,68.3018018018018,48.608108108108105,53.03603603603604,58.8018018018018,48.45945945945946,63.27927927927928
Sogndal Fotball,59.61538461538461,65.43076923076923,47.83076923076923,49.53846153846154,55.323076923076925,47.6,63.49230769230769
Sol de América,62.674418604651166,67.90697674418605,51.97674418604651,54.883720930232556,59.86046511627907,45.395348837209305,61.41860465116279
Southampton,70.98586572438163,69.57243816254417,55.31802120141343,61.73851590106007,67.68197879858657,54.763250883392224,66.15194346289752
Southend United,61.028901734104046,68.34104046242774,47.74566473988439,51.75722543352601,57.08670520231214,46.641618497109825,63.82658959537572
Soyaux W,69.78947368421052,64.89473684210526,51.473684210526315,59.36842105263158,64.78947368421052,57.26315789473684,63.89473684210526
SpVgg Greuther Fürth,65.7741935483871,68.54435483870968,51.75403225806452,56.74596774193548,62.88709677419355,48.733870967741936,64.18951612903226
Sparta Praha,70.6470588235294,73.09411764705882,58.27058823529412,62.305882352941175,67.48823529411764,52.752941176470586,68.51764705882353
Sparta Rotterdam,64.8875,65.65,49.75,55.5625,60.31875,52.05,66.28125
Spartak Moskva,71.59313725490196,72.34803921568627,59.088235294117645,63.35294117647059,67.65686274509804,56.42156862745098,66.49019607843137
Spezia,65.41935483870968,66.60829493087557,50.16589861751152,55.046082949308754,61.055299539170505,50.21658986175115,64.20276497695852
Sport Boys,64.65217391304348,65.0,58.08695652173913,58.56521739130435,61.65217391304348,50.47826086956522,63.21739130434783
Sport Club do Recife,69.4074074074074,66.18518518518519,56.24074074074074,61.46296296296296,64.75925925925925,55.574074074074076,65.5925925925926
Sport Huancayo,63.78,68.38,51.1,54.54,60.22,46.18,61.18
Sporting Braga,72.41153846153846,68.63846153846154,58.18076923076923,62.03846153846154,68.22692307692307,55.934615384615384,67.81923076923077
Sporting CP,75.1576923076923,73.07692307692308,61.69230769230769,65.8076923076923,72.08461538461539,58.66923076923077,69.46153846153847
Sporting Charleroi,66.9424778761062,67.63716814159292,51.74778761061947,57.876106194690266,62.33185840707964,52.296460176991154,66.17699115044248
Sporting Cristal,65.85915492957747,67.0,50.49295774647887,57.394366197183096,60.70422535211268,52.91549295774648,62.83098591549296
Sporting Gijón,68.14341085271317,67.1124031007752,54.62015503875969,59.798449612403104,63.263565891472865,52.14728682170543,65.84496124031008
Sporting Kansas City,65.8744939271255,68.44534412955466,52.88259109311741,58.526315789473685,63.35222672064777,53.80161943319838,65.80161943319838
Sporting Lokeren,66.58536585365853,67.77235772357723,52.886178861788615,58.9349593495935,63.41463414634146,50.73170731707317,65.14634146341463
Sportivo Ameliano,62.4,65.4,47.85,49.55,56.5,44.1,58.75
Sportivo Luqueño,60.22222222222222,61.111111111111114,48.55555555555556,50.2962962962963,56.25925925925926,44.7037037037037,56.44444444444444
St Patrick's,57.88288288288288,63.626126126126124,47.8963963963964,51.04504504504504,54.7972972972973,45.193693693693696,60.18468468468468
St. Gallen,62.42259414225941,67.33891213389121,50.44769874476987,54.0,59.75732217573222,48.2092050209205,62.23012552301255
St. Johnstone,61.80434782608695,65.95217391304348,47.43913043478261,53.45652173913044,59.791304347826085,50.404347826086955,64.40434782608696
St. Mirren,61.53103448275862,67.93103448275862,49.689655172413794,53.43448275862069,59.42068965517242,48.44827586206897,63.91034482758621
St. Pauli,65.8953488372093,69.77906976744185,50.91085271317829,57.28294573643411,62.94961240310077,50.6937984496124,64.38372093023256
St. Pölten,61.4070796460177,65.83185840707965,47.70796460176991,50.743362831858406,57.61946902654867,46.336283185840706,61.68141592920354
Stabæk,61.54228855721393,66.91044776119404,49.124378109452735,52.43283582089552,58.582089552238806,48.32338308457712,62.233830845771145
Stade Lausanne-Ouchy,63.12,67.0,47.68,54.36,62.44,47.32,62.2
Stade de Reims,68.26190476190476,67.77777777777777,53.93650793650794,59.12301587301587,64.33730158730158,51.051587301587304,65.82539682539682
Stade de Reims W,71.52777777777777,67.36111111111111,56.27777777777778,63.611111111111114,68.19444444444444,58.333333333333336,64.19444444444444
Stal Mielec,61.55913978494624,67.3225806451613,49.43010752688172,53.10752688172043,57.38709677419355,48.45161290322581,62.74193548387097
Standard Liège,68.8048780487805,69.869918699187,55.113821138211385,60.40243902439025,66.02845528455285,52.10162601626016,66.5691056910569
Start,60.414414414414416,67.78378378378379,49.990990990990994,52.34234234234234,58.22522522522522,47.03603603603604,62.333333333333336
Stevenage,58.72199170124481,66.46473029045643,46.904564315352694,49.16597510373444,54.76348547717842,45.601659751037346,64.17842323651452
Stockport County,61.255319148936174,69.17021276595744,49.297872340425535,52.170212765957444,58.297872340425535,50.08510638297872,65.55319148936171
Stoke City,70.16058394160584,66.37226277372262,56.17153284671533,61.25912408759124,65.60583941605839,55.91970802919708,68.43795620437956
Strasbourg,69.39890710382514,66.1311475409836,52.74863387978142,59.459016393442624,64.36612021857924,55.77049180327869,67.95081967213115
Strømsgodset,62.823008849557525,69.92035398230088,51.50442477876106,54.07964601769911,59.54424778761062,48.902654867256636,64.86283185840708
Sturm Graz,65.03813559322033,68.90254237288136,52.08474576271186,55.733050847457626,61.186440677966104,50.46610169491525,64.89406779661017
Sunderland,66.72118959107807,68.07806691449814,53.36802973977695,58.026022304832715,63.37918215613383,52.52416356877323,65.3085501858736
Sutton United,59.55223880597015,67.92537313432835,49.850746268656714,50.07462686567164,56.582089552238806,44.28358208955224,65.28358208955224
Suwon,63.14141414141414,65.62626262626263,50.26262626262626,54.63636363636363,59.03030303030303,48.41414141414141,64.71717171717172
Suwon Bluewings,64.86166007905139,69.27272727272727,52.91699604743083,57.01185770750988,61.359683794466406,51.312252964426875,66.58102766798419
Swansea City,68.03308823529412,68.41176470588235,53.19117647058823,59.14705882352941,64.24632352941177,53.37867647058823,64.42279411764706
Swindon Town,59.029411764705884,66.89075630252101,46.02521008403362,49.88655462184874,56.7563025210084,45.121848739495796,59.65546218487395
Sydney,63.494897959183675,67.39285714285714,52.38775510204081,55.5,60.75,49.38775510204081,65.95408163265306
São Paulo,71.6484375,72.046875,58.9921875,63.640625,67.328125,53.3671875,65.25
SønderjyskE,61.2010582010582,66.22222222222223,49.52910052910053,53.074074074074076,58.77777777777778,47.16931216931217,65.21693121693121
Südtirol,64.61224489795919,66.0,50.775510204081634,55.204081632653065,60.40816326530612,49.42857142857143,65.22448979591837
TSG Hoffenheim,72.7095588235294,68.38235294117646,56.80882352941177,63.57720588235294,68.35661764705883,56.779411764705884,67.98529411764706
Tacuary,62.666666666666664,63.611111111111114,46.333333333333336,52.111111111111114,56.388888888888886,51.888888888888886,63.333333333333336
Talleres Córdoba,65.875,68.46,51.375,56.86,62.88,50.07,61.12
Tenerife,67.03488372093024,71.37596899224806,54.75968992248062,58.93798449612403,64.14341085271317,51.68604651162791,65.67054263565892
Terek Grozny,66.90625,69.29166666666667,54.958333333333336,56.177083333333336,62.072916666666664,50.322916666666664,65.0
Ternana,63.56737588652482,67.54609929078015,47.751773049645394,53.38297872340426,59.56028368794326,48.90780141843972,64.04255319148936
The Strongest,65.1875,66.671875,50.546875,55.6875,61.359375,49.859375,60.984375
Tianjin Jinmen Tiger,59.233333333333334,66.26,46.96,51.06666666666667,56.126666666666665,49.16,63.2
Tianjin Quanjian FC,61.729166666666664,68.33333333333333,47.458333333333336,52.104166666666664,57.395833333333336,49.229166666666664,63.270833333333336
Tiburones Rojos de Veracruz,65.76,64.98,53.513333333333335,58.35333333333333,62.22666666666667,53.24,64.43333333333334
Tigre,66.2128712871287,66.62376237623762,52.0990099009901,56.09405940594059,61.46534653465346,50.54950495049505,64.87623762376238
Tigres FC,60.583333333333336,67.20833333333333,40.208333333333336,47.166666666666664,53.583333333333336,47.166666666666664,59.375
Tigres UANL,70.28,70.545,58.045,62.655,67.14,54.625,67.025
Tijuana,66.68367346938776,68.30102040816327,55.0969387755102,58.88775510204081,64.62755102040816,50.60204081632653,62.91836734693877
Tokushima Vortis,64.18518518518519,70.37037037037037,54.51851851851852,57.370370370370374,62.25925925925926,49.7037037037037,62.592592592592595
Tokyo,63.89873417721519,66.99367088607595,51.44303797468354,55.9873417721519,59.91139240506329,51.20886075949367,65.96835443037975
Toluca,66.68599033816425,66.26570048309179,54.94202898550725,58.86473429951691,62.57971014492754,50.95652173913044,65.04830917874396
Tondela,66.76100628930817,66.13836477987421,51.23270440251572,55.20125786163522,63.15723270440252,51.509433962264154,64.26415094339623
Torino,72.34749034749035,69.85328185328186,56.33976833976834,62.79150579150579,68.66409266409266,58.810810810810814,67.77220077220078
Toronto,66.05118110236221,68.83464566929133,53.51968503937008,58.24015748031496,63.37795275590551,51.50787401574803,65.44094488188976
Torpedo Moscow,61.8,63.72,49.28,51.92,55.8,50.44,62.04
Torque,63.55555555555556,64.88888888888889,46.888888888888886,54.388888888888886,60.333333333333336,50.72222222222222,57.44444444444444
Tottenham Hotspur,74.83333333333333,72.11458333333333,60.048611111111114,66.98958333333333,70.97222222222223,60.75347222222222,69.19791666666667
Tottenham W,74.26829268292683,65.36585365853658,61.78048780487805,67.02439024390245,70.39024390243902,60.97560975609756,68.53658536585365
Toulouse,68.80842911877394,68.21072796934865,56.019157088122604,61.32950191570881,65.42528735632185,54.18390804597701,66.6360153256705
Tours FC,63.119565217391305,68.17391304347827,48.56521739130435,55.141304347826086,60.34782608695652,45.90217391304348,60.76086956521739
Trabzonspor,71.01185770750988,71.68379446640316,59.15415019762846,62.89723320158103,68.21739130434783,54.82608695652174,67.44664031620553
Tranmere Rovers,59.8159509202454,66.49079754601227,47.96319018404908,49.828220858895705,55.607361963190186,45.80368098159509,62.9079754601227
Trapani,62.72043010752688,66.40860215053763,49.1505376344086,52.83870967741935,58.72043010752688,47.086021505376344,62.784946236559136
Trelleborgs FF,59.32,62.84,46.24,49.28,53.36,42.8,61.4
Tromsø,61.41899441340782,67.95530726256983,49.45810055865922,52.02793296089386,58.03351955307262,48.374301675977655,62.90502793296089
Troyes,65.72623574144487,65.30038022813689,50.38403041825095,56.61977186311787,60.91254752851711,52.749049429657795,64.57794676806084
Türkgücü-Ataspor,62.48979591836735,65.79591836734694,46.204081632653065,52.02040816326531,57.83673469387755,48.83673469387755,64.53061224489795
U Craiova 1948,62.44444444444444,66.30555555555556,48.763888888888886,55.09722222222222,58.625,49.34722222222222,64.26388888888889
UCAM Murcia CF,66.4,66.12,54.72,58.24,60.08,46.6,63.56
UCD,53.19767441860465,60.47674418604651,42.0,45.91860465116279,50.44186046511628,42.46511627906977,55.7906976744186
UD Ibiza,66.3076923076923,64.32692307692308,54.05769230769231,58.69230769230769,61.71153846153846,52.84615384615385,63.98076923076923
UD Logroñés,64.78260869565217,63.56521739130435,49.30434782608695,55.65217391304348,60.08695652173913,48.65217391304348,60.82608695652174
UDG Tenerife W,71.29166666666667,68.41666666666667,59.25,64.20833333333333,68.20833333333333,60.125,66.29166666666667
UE Llagostera,63.80434782608695,65.80434782608695,51.54347826086956,52.891304347826086,58.630434782608695,48.84782608695652,64.1304347826087
US Créteil-Lusitanos,62.4375,68.02083333333333,48.625,51.625,58.333333333333336,47.125,63.979166666666664
US Orléans Loiret Football,62.572649572649574,66.0,48.68376068376068,53.65811965811966,58.31623931623932,47.666666666666664,61.042735042735046
UTA Arad,61.577319587628864,67.74226804123711,47.74226804123711,51.41237113402062,56.391752577319586,47.79381443298969,63.01030927835052
UTC Cajamarca,64.08695652173913,68.21739130434783,51.91304347826087,55.608695652173914,59.17391304347826,48.869565217391305,60.91304347826087
Udinese,71.55839416058394,68.25182481751825,56.894160583941606,61.32116788321168,66.71532846715328,57.18248175182482,68.43065693430657
Uerdingen,64.08,68.29333333333334,50.36,55.346666666666664,60.946666666666665,49.93333333333333,65.93333333333334
Ulm,61.30434782608695,66.52173913043478,49.0,53.43478260869565,59.47826086956522,46.91304347826087,62.95652173913044
Ulsan,65.27490039840637,67.5179282868526,52.155378486055774,57.49800796812749,61.28286852589641,50.27490039840637,66.5179282868526
Uniautónoma FC,59.857142857142854,67.6938775510204,45.265306122448976,49.53061224489796,55.46938775510204,46.53061224489796,61.46938775510204
Union Saint-Gilloise,67.421875,68.15625,53.921875,58.921875,63.9375,54.71875,67.421875
Universidad Católica,66.6411149825784,68.02439024390245,52.53658536585366,57.34146341463415,62.45644599303136,50.68641114982579,64.82229965156795
Universidad de Chile,68.87142857142857,71.67142857142858,56.635714285714286,60.00714285714286,65.43571428571428,51.7,65.65
Universitario,66.6304347826087,67.15217391304348,55.17391304347826,57.369565217391305,61.97826086956522,50.30434782608695,64.17391304347827
Universitatea Cluj,63.30612244897959,69.16326530612245,52.46938775510204,56.326530612244895,59.91836734693877,49.285714285714285,65.71428571428571
Universitatea Craiova,65.59836065573771,69.3360655737705,53.22950819672131,56.92622950819672,61.27049180327869,50.48360655737705,65.62295081967213
União da Madeira,66.76923076923077,68.38461538461539,54.61538461538461,56.80769230769231,63.5,47.46153846153846,62.30769230769231
Unión Española,64.68553459119497,68.67295597484276,52.314465408805034,55.9811320754717,60.484276729559745,48.25157232704402,62.710691823899374
Unión La Calera,63.04347826086956,64.67080745341615,50.49068322981366,54.50310559006211,59.94409937888199,48.267080745341616,63.546583850931675
Unión Santa Fe,65.06726457399103,68.7085201793722,52.663677130044846,54.94170403587444,61.65022421524664,48.32286995515695,63.24215246636771
Unterhaching,61.26829268292683,68.13821138211382,44.75609756097561,50.21951219512195,57.38211382113821,45.666666666666664,61.7479674796748
Urawa Reds,66.11111111111111,67.61805555555556,54.13194444444444,59.416666666666664,63.00694444444444,49.84027777777778,65.86111111111111
V-Varen Nagasaki,61.416666666666664,64.625,50.958333333333336,53.041666666666664,58.25,45.166666666666664,63.208333333333336
VVV-Venlo,64.28735632183908,64.71264367816092,51.275862068965516,55.89655172413793,60.41379310344828,50.6551724137931,64.95402298850574
Vaduz,59.34444444444444,63.65555555555556,50.166666666666664,53.43333333333333,57.01111111111111,47.44444444444444,61.355555555555554
Valencia,73.45289855072464,70.27536231884058,60.28260869565217,65.8586956521739,68.94927536231884,57.38768115942029,66.31159420289855
Valencia W,69.38095238095238,65.38095238095238,57.80952380952381,64.04761904761905,67.76190476190476,57.57142857142857,63.38095238095238
Valenciennes,62.97925311203319,66.25726141078839,48.29045643153527,53.97925311203319,59.51452282157676,49.3941908713693,62.16182572614108
Vancouver Whitecaps,64.93172690763052,69.77911646586345,50.59839357429719,55.88755020080321,61.48192771084337,51.45381526104418,64.93574297188755
Varberg BoIS,59.84,65.59,45.64,50.52,55.85,47.1,62.41
Varese,59.666666666666664,64.08333333333333,48.5,49.833333333333336,56.5,44.75,63.291666666666664
Vasco da Gama,68.0952380952381,70.03174603174604,54.25396825396825,60.301587301587304,65.60317460317461,55.317460317460316,65.5079365079365
Vegalta Sendai,62.63157894736842,64.26973684210526,47.2828947368421,53.75657894736842,58.38157894736842,46.651315789473685,62.49342105263158
Vejle,61.67368421052632,67.83157894736843,48.305263157894736,52.473684210526315,58.90526315789474,48.31578947368421,63.44210526315789
Vendsyssel FF,60.45454545454545,66.5909090909091,45.77272727272727,47.72727272727273,56.63636363636363,46.72727272727273,62.31818181818182
Venezia,66.05806451612904,68.65161290322581,52.99354838709677,57.25806451612903,62.225806451612904,51.9741935483871,65.19354838709677
Ventforet Kofu,60.76923076923077,60.75,49.63461538461539,53.26923076923077,57.03846153846154,50.76923076923077,62.36538461538461
Verl,61.65979381443299,69.11340206185567,45.43298969072165,50.896907216494846,58.03092783505155,47.94845360824742,63.11340206185567
VfB Lübeck,62.06382978723404,67.80851063829788,47.659574468085104,52.0,58.04255319148936,47.4468085106383,65.51063829787235
VfB Oldenburg,61.88,69.6,50.6,53.2,60.88,44.92,63.64
VfB Stuttgart,70.08988764044943,69.04119850187266,55.57303370786517,61.72659176029963,66.90262172284645,54.38951310861423,65.80898876404494
VfL Bochum 1848,67.24803149606299,69.45275590551181,53.23622047244095,58.181102362204726,64.07086614173228,52.381889763779526,66.0984251968504
VfL Sportfreunde Lotte,62.854166666666664,65.5,45.854166666666664,50.041666666666664,55.541666666666664,48.5,64.10416666666667
VfL Wolfsburg,73.24908424908425,71.5934065934066,59.684981684981686,63.54212454212454,68.95970695970696,56.48351648351648,68.75824175824175
VfR Aalen,62.671875,68.578125,46.765625,53.703125,58.546875,48.46875,64.578125
Viborg,61.945945945945944,65.0,48.909909909909906,53.108108108108105,58.513513513513516,47.306306306306304,63.14414414414414
Vicenza,63.15942028985507,69.02898550724638,49.47826086956522,52.20289855072464,58.52173913043478,45.289855072463766,62.17391304347826
Viitorul,64.02173913043478,70.82608695652173,50.891304347826086,54.82608695652174,60.30434782608695,47.15217391304348,60.32608695652174
Viking,62.61734693877551,69.06632653061224,51.86734693877551,54.18877551020408,60.20918367346939,48.18877551020408,66.54081632653062
Viktoria Berlin,60.19230769230769,67.46153846153847,49.26923076923077,53.0,58.80769230769231,42.76923076923077,61.07692307692308
Viktoria Köln,62.2520325203252,67.78048780487805,48.609756097560975,51.84552845528455,58.75609756097561,49.00813008130081,63.4390243902439
Viktoria Plzeň,70.79850746268657,70.06716417910448,57.843283582089555,62.32089552238806,66.71641791044776,53.865671641791046,68.33582089552239
Villarreal,74.40942028985508,67.81884057971014,60.32971014492754,66.41304347826087,69.8731884057971,58.34057971014493,66.1413043478261
Villarreal II,63.20754716981132,61.9622641509434,51.471698113207545,57.056603773584904,58.924528301886795,50.15094339622642,55.45283018867924
Villarreal W,67.95,62.6,58.45,63.5,67.3,56.7,61.5
Virtus Entella Chiavari,61.78861788617886,67.3821138211382,47.21138211382114,50.447154471544714,57.08130081300813,45.73170731707317,61.08130081300813
Vissel Kobe,64.28947368421052,64.40789473684211,48.828947368421055,55.36842105263158,58.5328947368421,50.078947368421055,64.53947368421052
Vitesse,67.63513513513513,69.28828828828829,54.828828828828826,59.986486486486484,65.009009009009,51.21621621621622,65.04954954954955
Vitória,68.61111111111111,67.83333333333333,56.2037037037037,60.24074074074074,62.870370370370374,53.94444444444444,63.27777777777778
Vitória SC,69.14498141263941,70.17472118959108,54.962825278810406,59.46096654275093,66.46096654275092,52.02230483271376,65.75092936802974
Vitória de Setúbal,67.7248322147651,68.15436241610739,53.52348993288591,57.328859060402685,64.10738255033557,52.07382550335571,65.06040268456375
Vizela,66.875,67.76388888888889,51.791666666666664,57.416666666666664,62.861111111111114,50.47222222222222,61.90277777777778
Voluntari,61.49593495934959,65.3089430894309,48.27642276422764,52.699186991869915,56.8780487804878,46.67479674796748,61.390243902439025
Värnamo,60.1,68.02,43.32,51.46,57.9,46.88,61.42
Vålerenga,63.18348623853211,68.27522935779817,49.825688073394495,54.54128440366973,59.81651376146789,49.56880733944954,64.46330275229357
Vélez Sarsfield,67.26482213438736,70.39920948616601,53.50592885375494,57.85375494071146,64.40711462450592,52.015810276679844,65.89328063241106
WSG Tirol,62.37931034482759,68.48275862068965,51.275862068965516,53.51724137931034,59.10344827586207,46.83620689655172,61.974137931034484
Waasland-Beveren,64.04705882352941,64.97647058823529,49.48823529411764,55.90588235294118,60.55882352941177,49.029411764705884,64.11176470588235
Waldhof Mannheim,62.69298245614035,69.12280701754386,48.58771929824562,53.75438596491228,60.36842105263158,47.00877192982456,62.91228070175438
Walsall,60.73529411764706,70.80252100840336,47.87394957983193,51.84033613445378,57.92857142857143,47.19747899159664,65.42857142857143
Wanderers,63.54545454545455,63.5,52.0,54.27272727272727,57.04545454545455,53.27272727272727,59.59090909090909
Warta Poznań,61.46808510638298,65.57446808510639,45.04255319148936,51.659574468085104,55.351063829787236,49.680851063829785,61.680851063829785
Washington Spirit W,75.52173913043478,70.34782608695652,61.56521739130435,67.6086956521739,71.3913043478261,60.95652173913044,68.17391304347827
Waterford United,55.73255813953488,60.23255813953488,44.151162790697676,49.27906976744186,53.55813953488372,44.48837209302326,56.36046511627907
Watford,71.66909090909091,68.77454545454546,57.836363636363636,61.45818181818182,67.05454545454545,55.86545454545455,68.96727272727273
Wehen Wiesbaden,64.15432098765432,68.8395061728395,48.592592592592595,53.67283950617284,59.74074074074074,50.0,67.3641975308642
Wellington Phoenix,61.88108108108108,68.73513513513514,49.52972972972973,54.4054054054054,58.90810810810811,49.31351351351351,65.26486486486486
Werder Bremen,70.38257575757575,67.9280303030303,56.48863636363637,62.19318181818182,67.17045454545455,55.77272727272727,66.63636363636364
Werder Bremen W,69.6086956521739,63.391304347826086,60.95652173913044,65.26086956521739,67.78260869565217,60.43478260869565,65.0
West Bromwich Albion,69.35205992509363,67.25468164794007,55.06367041198502,59.29962546816479,64.22846441947566,53.86142322097378,66.97378277153558
West Ham United,71.8082191780822,69.47602739726027,57.08561643835616,62.31164383561644,67.31164383561644,56.715753424657535,67.81849315068493
West Ham United W,73.35135135135135,69.27027027027027,60.45945945945946,65.21621621621621,68.51351351351352,59.45945945945946,66.5945945945946
Westerlo,65.59649122807018,65.39473684210526,52.46491228070175,57.85964912280702,62.12280701754386,51.18421052631579,65.4298245614035
Western Sydney Wanderers,61.56481481481482,67.60185185185185,48.495370370370374,52.666666666666664,58.157407407407405,48.879629629629626,63.379629629629626
Western United,61.654205607476634,65.00934579439253,47.18691588785047,53.05607476635514,58.757009345794394,47.794392523364486,63.2803738317757
Wexford Youths,53.45454545454545,59.86363636363637,40.36363636363637,43.18181818181818,48.45454545454545,43.45454545454545,55.63636363636363
Widzew Lodz,63.093023255813954,69.02325581395348,49.58139534883721,55.372093023255815,59.093023255813954,49.69767441860465,63.395348837209305
Wigan Athletic,64.8875968992248,67.39922480620154,52.3875968992248,55.85271317829457,61.06976744186046,50.833333333333336,65.94573643410853
Willem II,65.52247191011236,67.8932584269663,51.54494382022472,57.45505617977528,62.47752808988764,50.37078651685393,63.08988764044944
Wilstermann,64.36842105263158,64.8157894736842,48.51315789473684,54.23684210526316,59.53947368421053,51.578947368421055,60.63157894736842
Winterthur,62.204081632653065,66.42857142857143,50.204081632653065,54.89795918367347,59.55102040816327,47.204081632653065,63.57142857142857
Wisła Kraków,63.22631578947368,67.41052631578947,49.92631578947368,55.62105263157895,58.64736842105263,49.357894736842105,63.410526315789475
Wisła Płock,62.52439024390244,67.13414634146342,49.99390243902439,54.56707317073171,59.09146341463415,47.1219512195122,63.707317073170735
Wolfsberger AC,63.16589861751152,65.46082949308756,48.046082949308754,53.61290322580645,58.94930875576037,50.83870967741935,65.05069124423963
Wolfsburg W,80.1304347826087,74.1304347826087,63.0,71.04347826086956,74.95652173913044,62.91304347826087,73.34782608695652
Wolverhampton Wanderers,69.12765957446808,70.09929078014184,54.670212765957444,60.86879432624114,66.0354609929078,54.255319148936174,66.58865248226951
Wrexham,60.97222222222222,66.41666666666667,48.291666666666664,50.666666666666664,56.55555555555556,49.416666666666664,66.61111111111111
Wuhan Three Towns,63.411764705882355,69.47058823529412,50.31372549019608,53.88235294117647,58.666666666666664,51.68627450980392,66.2156862745098
Wuhan Zall,60.17171717171717,66.53535353535354,46.85858585858586,52.18181818181818,55.94949494949495,48.7979797979798,62.35353535353536
Wycombe Wanderers,62.22522522522522,66.91891891891892,49.8018018018018,53.41891891891892,58.36486486486486,49.909909909909906,66.4054054054054
Würzburger Kickers,63.24444444444445,67.81481481481481,46.91851851851852,52.162962962962965,58.49629629629629,48.111111111111114,65.08888888888889
Yeni Malatyaspor,66.24,67.128,53.56,56.696,63.072,49.696,62.992
Yeovil Town,59.81730769230769,68.99038461538461,45.75,49.69230769230769,55.47115384615385,46.45192307692308,63.72115384615385
Yokohama,63.63461538461539,62.15384615384615,52.51923076923077,58.07692307692308,61.32692307692308,48.80769230769231,62.44230769230769
Yokohama F. Marinos,64.15492957746478,69.1056338028169,48.88028169014085,54.70422535211268,60.11267605633803,47.021126760563384,62.985915492957744
York City,58.36585365853659,68.36585365853658,47.21951219512195,47.707317073170735,53.609756097560975,45.5609756097561,66.26829268292683
Young Boys,66.50212765957447,70.0,52.66808510638298,57.272340425531915,62.2,50.293617021276596,66.56595744680851
Yverdon Sport,62.96,66.24,51.0,55.28,61.88,48.52,62.32
Zagłębie Lubin,62.821596244131456,65.70892018779342,49.032863849765256,53.20657276995305,58.23004694835681,48.586854460093896,64.69483568075117
Zagłębie Sosnowiec,60.041666666666664,65.58333333333333,44.75,50.916666666666664,56.166666666666664,48.833333333333336,62.041666666666664
Zamora Fútbol Club,59.0,57.96,43.56,47.96,53.4,46.28,55.68
Zawisza Bydgoszcz,62.583333333333336,67.375,53.333333333333336,53.583333333333336,59.208333333333336,46.583333333333336,65.04166666666667
Zenit St. Petersburg,72.68867924528301,71.32075471698113,58.77358490566038,65.44339622641509,67.68867924528301,57.905660377358494,67.20754716981132
Zhejiang,58.68,62.86,44.88,47.56,53.48,47.7,60.9
Zulte-Waregem,66.4390243902439,65.31219512195122,51.853658536585364,58.20975609756098,61.96585365853659,51.673170731707316,65.86341463414634
Zurich W,67.66666666666667,63.041666666666664,56.791666666666664,59.25,64.04166666666667,55.25,62.041666666666664
Zwickau,62.80152671755725,67.74809160305344,49.9236641221374,53.7557251908397,58.587786259541986,48.404580152671755,64.34351145038168
Zürich,63.14418604651163,68.44186046511628,50.18604651162791,54.413953488372094,59.89302325581395,48.75813953488372,62.82325581395349
Åtvidabergs FF,59.45454545454545,65.6590909090909,46.68181818181818,50.63636363636363,55.59090909090909,46.70454545454545,62.56818181818182
Évian Thonon Gaillard FC,64.38,63.94,51.42,57.2,60.52,51.18,62.82
Ñublense,63.291666666666664,65.56944444444444,47.875,54.236111111111114,58.75,48.375,62.52777777777778
Örebro,60.96174863387978,66.33879781420765,46.19125683060109,51.10928961748634,56.69398907103825,45.53005464480874,62.69945355191257
Östersunds FK,62.166666666666664,69.9090909090909,47.21212121212121,54.71969696969697,61.166666666666664,46.25,63.65151515151515
Ümraniyespor,65.625,70.875,57.625,59.291666666666664,63.5,51.875,65.45833333333333
İstanbul Başakşehir,70.66530612244898,68.00816326530612,58.53061224489796,62.44897959183673,67.44489795918368,55.114285714285714,67.71020408163265
İstanbulspor,63.06382978723404,66.25531914893617,52.234042553191486,54.40425531914894,61.319148936170215,47.48936170212766,60.765957446808514
ŁKS Łódź,60.40816326530612,66.14285714285714,46.183673469387756,52.142857142857146,56.93877551020408,46.12244897959184,61.02040816326531
Śląsk Wrocław,62.790393013100434,67.75109170305677,50.414847161572055,54.248908296943235,59.60698689956332,48.301310043668124,62.89519650655022
